,Tipologia,Dia,Horário
615,comercial,Tuesday,09:00 - 19:00
616,comercial,Wednesday,09:00 - 19:00
617,comercial,Thursday,09:00 - 19:00
618,comercial,Friday,09:00 - 19:00
619,comercial,Monday,09:00 - 18:00
620,comercial,Tuesday,09:00 - 18:00
621,comercial,Wednesday,09:00 - 18:00
622,comercial,Thursday,09:00 - 18:00
623,comercial,Friday,09:00 - 18:00
624,comercial,Monday,07:00 - 19:00
625,comercial,Tuesday,07:00 - 19:00
626,comercial,Wednesday,07:00 - 19:00
627,comercial,Thursday,07:00 - 19:00
628,comercial,Friday,07:00 - 19:00
629,comercial,Saturday,08:00 - 12:00
630,comercial,Monday,08:30 - 18:00
631,comercial,Tuesday,08:30 - 18:00
632,comercial,Wednesday,08:30 - 18:00
633,comercial,Thursday,08:30 - 18:00
634,comercial,Friday,08:30 - 18:00
635,comercial,Monday,08:00 - 18:00
636,comercial,Tuesday,08:00 - 18:00
637,comercial,Wednesday,08:00 - 18:00
638,comercial,Thursday,08:00 - 18:00
639,comercial,Friday,08:00 - 18:00
640,comercial,Monday,00:00 - 23:59
641,comercial,Tuesday,00:00 - 23:59
642,comercial,Wednesday,00:00 - 23:59
643,comercial,Thursday,00:00 - 23:59
644,comercial,Friday,00:00 - 23:59
645,comercial,Saturday,00:00 - 23:59
646,comercial,Sunday,00:00 - 23:59
647,comercial,Monday,08:30 - 17:30
648,comercial,Tuesday,08:30 - 17:30
649,comercial,Wednesday,08:30 - 17:30
650,comercial,Thursday,08:30 - 17:30
651,comercial,Friday,08:30 - 17:30
652,comercial,Monday,00:00 - 23:59
653,comercial,Tuesday,00:00 - 23:59
654,comercial,Wednesday,00:00 - 23:59
655,comercial,Thursday,00:00 - 23:59
656,comercial,Friday,00:00 - 23:59
657,comercial,Saturday,00:00 - 23:59
658,comercial,Sunday,00:00 - 23:59
659,comercial,Monday,08:00 - 18:00
660,comercial,Tuesday,08:00 - 18:00
661,comercial,Wednesday,08:00 - 18:00
662,comercial,Thursday,08:00 - 18:00
663,comercial,Friday,08:00 - 18:00
664,comercial,Saturday,08:00 - 12:00
665,comercial,Monday,08:00 - 12:00
666,comercial,Tuesday,08:00 - 12:00
667,comercial,Wednesday,08:00 - 12:00
668,comercial,Thursday,08:00 - 12:00
669,comercial,Friday,08:00 - 12:00
670,comercial,Monday,00:00 - 23:59
671,comercial,Tuesday,00:00 - 23:59
672,comercial,Wednesday,00:00 - 23:59
673,comercial,Thursday,00:00 - 23:59
674,comercial,Friday,00:00 - 23:59
675,comercial,Saturday,00:00 - 23:59
676,comercial,Sunday,00:00 - 23:59
677,comercial,Monday,07:00 - 19:00
678,comercial,Tuesday,07:00 - 19:00
679,comercial,Wednesday,07:00 - 19:00
680,comercial,Thursday,07:00 - 19:00
681,comercial,Friday,07:00 - 19:00
682,comercial,Saturday,07:00 - 14:00
683,comercial,Monday,09:00 - 17:00
684,comercial,Tuesday,09:00 - 17:00
685,comercial,Wednesday,09:00 - 17:00
686,comercial,Thursday,09:00 - 17:00
687,comercial,Friday,09:00 - 17:00
688,comercial,Monday,07:00 - 20:00
689,comercial,Tuesday,07:00 - 20:00
690,comercial,Wednesday,07:00 - 20:00
691,comercial,Thursday,07:00 - 20:00
692,comercial,Friday,07:00 - 20:00
693,comercial,Saturday,08:00 - 12:00
694,comercial,Monday,04:00 - 21:30
695,comercial,Tuesday,04:00 - 21:30
696,comercial,Wednesday,04:30 - 21:00
697,comercial,Thursday,04:30 - 21:30
698,comercial,Friday,04:00 - 21:30
699,comercial,Saturday,04:00 - 21:30
700,comercial,Sunday,04:00 - 21:30
701,comercial,Monday,08:00 - 20:00
702,comercial,Tuesday,08:00 - 20:00
703,comercial,Wednesday,08:00 - 20:00
704,comercial,Thursday,08:00 - 20:00
705,comercial,Friday,08:00 - 20:00
706,comercial,Saturday,08:00 - 20:00
707,comercial,Monday,08:00 - 18:00
708,comercial,Tuesday,08:00 - 18:00
709,comercial,Wednesday,08:00 - 18:00
710,comercial,Thursday,08:00 - 18:00
711,comercial,Friday,08:00 - 18:00
712,comercial,Saturday,08:00 - 12:00
713,comercial,Monday,09:00 - 17:00
714,comercial,Tuesday,09:00 - 17:00
715,comercial,Wednesday,09:00 - 17:00
716,comercial,Thursday,09:00 - 17:00
717,comercial,Friday,09:00 - 17:00
718,comercial,Monday,09:00 - 17:00
719,comercial,Tuesday,09:00 - 17:00
720,comercial,Wednesday,09:00 - 17:00
721,comercial,Thursday,09:00 - 17:00
722,comercial,Friday,09:00 - 17:00
723,comercial,Saturday,09:00 - 12:00
724,comercial,Monday,08:00 - 18:00
725,comercial,Tuesday,08:00 - 18:00
726,comercial,Wednesday,08:00 - 18:00
727,comercial,Thursday,08:00 - 18:00
728,comercial,Friday,08:00 - 18:00
729,comercial,Saturday,08:00 - 18:00
730,comercial,Monday,08:00 - 17:30
731,comercial,Tuesday,08:00 - 17:30
732,comercial,Wednesday,08:00 - 17:30
733,comercial,Thursday,08:00 - 17:30
734,comercial,Friday,08:00 - 17:30
735,comercial,Saturday,08:00 - 12:30
736,comercial,Monday,00:00 - 23:59
737,comercial,Tuesday,00:00 - 23:59
738,comercial,Wednesday,00:00 - 23:59
739,comercial,Thursday,00:00 - 23:59
740,comercial,Friday,00:00 - 23:59
741,comercial,Saturday,00:00 - 23:59
742,comercial,Sunday,00:00 - 23:59
743,comercial,Monday,07:00 - 19:00
744,comercial,Tuesday,07:00 - 19:00
745,comercial,Wednesday,07:00 - 19:00
746,comercial,Thursday,07:00 - 19:00
747,comercial,Friday,07:00 - 19:00
748,comercial,Saturday,08:00 - 16:00
749,comercial,Monday,07:00 - 22:00
750,comercial,Tuesday,07:00 - 22:00
751,comercial,Wednesday,07:00 - 22:00
752,comercial,Thursday,07:00 - 22:00
753,comercial,Friday,07:00 - 22:00
754,comercial,Saturday,07:00 - 18:30
755,comercial,Monday,08:00 - 00:00
756,comercial,Tuesday,08:00 - 00:00
757,comercial,Wednesday,08:00 - 00:00
758,comercial,Thursday,08:00 - 00:00
759,comercial,Friday,08:00 - 00:00
760,comercial,Saturday,08:00 - 00:00
761,comercial,Sunday,08:00 - 20:00
762,comercial,Monday,08:00 - 18:00
763,comercial,Tuesday,08:00 - 18:00
764,comercial,Wednesday,08:00 - 18:00
765,comercial,Thursday,08:00 - 18:00
766,comercial,Friday,08:00 - 18:00
767,comercial,Saturday,08:00 - 12:00
768,comercial,Monday,09:00 - 17:00
769,comercial,Tuesday,09:00 - 17:00
770,comercial,Wednesday,09:00 - 17:00
771,comercial,Thursday,09:00 - 17:00
772,comercial,Friday,09:00 - 17:00
773,comercial,Saturday,09:00 - 17:00
774,comercial,Monday,00:00 - 23:59
775,comercial,Tuesday,00:00 - 23:59
776,comercial,Wednesday,00:00 - 23:59
777,comercial,Thursday,00:00 - 23:59
778,comercial,Friday,00:00 - 23:59
779,comercial,Saturday,00:00 - 23:59
780,comercial,Sunday,00:00 - 23:59
781,comercial,Monday,07:00 - 17:00
782,comercial,Tuesday,07:00 - 17:00
783,comercial,Wednesday,07:00 - 17:00
784,comercial,Thursday,07:00 - 17:00
785,comercial,Friday,07:00 - 17:00
786,comercial,Monday,08:00 - 17:00
787,comercial,Tuesday,08:00 - 17:00
788,comercial,Wednesday,08:00 - 17:00
789,comercial,Thursday,08:00 - 17:00
790,comercial,Friday,08:00 - 17:00
791,comercial,Saturday,08:00 - 12:00
792,comercial,Monday,08:00 - 18:00
793,comercial,Tuesday,08:00 - 18:00
794,comercial,Wednesday,08:00 - 18:00
795,comercial,Thursday,08:00 - 18:00
796,comercial,Friday,08:00 - 18:00
797,comercial,Monday,09:00 - 18:00
798,comercial,Tuesday,08:00 - 18:00
799,comercial,Wednesday,08:00 - 18:00
800,comercial,Thursday,08:00 - 18:00
801,comercial,Friday,08:00 - 18:00
802,comercial,Monday,08:00 - 18:00
803,comercial,Tuesday,08:00 - 18:00
804,comercial,Wednesday,08:00 - 18:00
805,comercial,Thursday,08:00 - 18:00
806,comercial,Friday,08:00 - 18:00
807,comercial,Monday,08:00 - 18:00
808,comercial,Tuesday,08:00 - 18:00
809,comercial,Wednesday,08:00 - 18:00
810,comercial,Thursday,08:00 - 18:00
811,comercial,Friday,09:00 - 17:00
812,comercial,Monday,08:00 - 22:00
813,comercial,Tuesday,08:00 - 22:00
814,comercial,Wednesday,08:00 - 22:00
815,comercial,Thursday,08:00 - 22:00
816,comercial,Friday,08:00 - 22:00
817,comercial,Saturday,08:00 - 12:00
818,comercial,Monday,09:00 - 21:00
819,comercial,Tuesday,09:00 - 21:00
820,comercial,Wednesday,09:00 - 21:00
821,comercial,Thursday,09:00 - 21:00
822,comercial,Friday,09:00 - 21:00
823,comercial,Saturday,09:00 - 21:00
824,comercial,Sunday,09:00 - 21:00
825,comercial,Monday,09:00 - 21:00
826,comercial,Tuesday,09:00 - 21:00
827,comercial,Wednesday,09:00 - 21:00
828,comercial,Thursday,09:00 - 21:00
829,comercial,Friday,09:00 - 21:00
830,comercial,Saturday,09:00 - 21:00
831,comercial,Sunday,09:00 - 21:00
832,comercial,Monday,08:00 - 18:00
833,comercial,Tuesday,08:00 - 18:00
834,comercial,Wednesday,08:00 - 18:00
835,comercial,Thursday,08:00 - 18:00
836,comercial,Friday,08:00 - 17:00
837,comercial,Monday,08:00 - 20:00
838,comercial,Tuesday,08:00 - 20:00
839,comercial,Wednesday,08:00 - 20:00
840,comercial,Thursday,08:00 - 20:00
841,comercial,Friday,08:00 - 20:00
842,comercial,Saturday,08:00 - 14:00
843,comercial,Monday,08:00 - 18:00
844,comercial,Tuesday,08:00 - 18:00
845,comercial,Wednesday,08:00 - 18:00
846,comercial,Thursday,08:00 - 18:00
847,comercial,Friday,08:00 - 18:00
848,comercial,Saturday,08:00 - 12:00
849,comercial,Monday,00:00 - 23:59
850,comercial,Tuesday,00:00 - 23:59
851,comercial,Wednesday,00:00 - 23:59
852,comercial,Thursday,00:00 - 23:59
853,comercial,Friday,00:00 - 23:59
854,comercial,Saturday,00:00 - 23:59
855,comercial,Sunday,00:00 - 23:59
856,comercial,Monday,08:00 - 12:00
857,comercial,Tuesday,08:00 - 12:00
858,comercial,Wednesday,08:00 - 12:00
859,comercial,Thursday,08:00 - 12:00
860,comercial,Friday,08:00 - 12:00
861,comercial,Monday,08:00 - 18:00
862,comercial,Tuesday,08:00 - 18:00
863,comercial,Wednesday,08:00 - 18:00
864,comercial,Thursday,08:00 - 18:00
865,comercial,Friday,08:00 - 18:00
866,comercial,Monday,08:30 - 18:00
867,comercial,Tuesday,08:30 - 18:00
868,comercial,Wednesday,08:30 - 18:00
869,comercial,Thursday,08:30 - 18:00
870,comercial,Friday,08:30 - 18:00
871,comercial,Monday,08:00 - 18:00
872,comercial,Tuesday,08:00 - 18:00
873,comercial,Wednesday,08:00 - 18:00
874,comercial,Thursday,08:00 - 18:00
875,comercial,Friday,08:00 - 18:00
876,comercial,Monday,08:00 - 20:00
877,comercial,Tuesday,08:00 - 20:00
878,comercial,Wednesday,08:00 - 20:00
879,comercial,Thursday,08:00 - 20:00
880,comercial,Friday,08:00 - 20:00
881,comercial,Saturday,08:00 - 20:00
882,comercial,Sunday,08:00 - 20:00
883,comercial,Monday,08:00 - 12:00
884,comercial,Tuesday,08:00 - 12:00
885,comercial,Wednesday,08:00 - 12:00
886,comercial,Thursday,08:00 - 12:00
887,comercial,Friday,08:00 - 12:00
888,comercial,Monday,08:00 - 18:00
889,comercial,Tuesday,08:00 - 18:00
890,comercial,Wednesday,08:00 - 18:00
891,comercial,Thursday,08:00 - 18:00
892,comercial,Friday,08:00 - 18:00
893,comercial,Monday,08:00 - 18:00
894,comercial,Tuesday,08:00 - 18:00
895,comercial,Wednesday,08:00 - 18:00
896,comercial,Thursday,08:00 - 18:00
897,comercial,Friday,08:00 - 18:00
898,comercial,Monday,07:00 - 18:00
899,comercial,Tuesday,07:00 - 18:00
900,comercial,Wednesday,07:00 - 18:00
901,comercial,Thursday,07:00 - 18:00
902,comercial,Friday,07:00 - 18:00
903,comercial,Monday,09:00 - 17:00
904,comercial,Tuesday,09:00 - 17:00
905,comercial,Wednesday,09:00 - 17:00
906,comercial,Thursday,09:00 - 17:00
907,comercial,Friday,09:00 - 17:00
908,comercial,Saturday,09:00 - 12:00
909,comercial,Monday,08:00 - 20:00
910,comercial,Tuesday,08:00 - 20:00
911,comercial,Wednesday,08:00 - 20:00
912,comercial,Thursday,08:00 - 20:00
913,comercial,Friday,08:00 - 20:00
914,comercial,Saturday,09:00 - 17:00
915,comercial,Monday,08:00 - 18:00
916,comercial,Tuesday,08:00 - 18:00
917,comercial,Wednesday,08:00 - 18:00
918,comercial,Thursday,08:00 - 18:00
919,comercial,Friday,08:00 - 17:00
920,comercial,Monday,09:00 - 17:00
921,comercial,Tuesday,09:00 - 17:00
922,comercial,Wednesday,09:00 - 17:00
923,comercial,Thursday,09:00 - 17:00
924,comercial,Friday,09:00 - 17:00
925,comercial,Monday,08:00 - 18:00
926,comercial,Tuesday,08:00 - 18:00
927,comercial,Wednesday,08:00 - 18:00
928,comercial,Thursday,08:00 - 18:00
929,comercial,Friday,08:00 - 18:00
930,comercial,Saturday,08:00 - 18:00
931,comercial,Monday,09:00 - 17:00
932,comercial,Tuesday,09:00 - 17:00
933,comercial,Wednesday,09:00 - 17:00
934,comercial,Thursday,09:00 - 17:00
935,comercial,Friday,09:00 - 17:00
936,comercial,Monday,09:00 - 17:00
937,comercial,Tuesday,09:00 - 17:00
938,comercial,Wednesday,09:00 - 17:00
939,comercial,Thursday,09:00 - 17:00
940,comercial,Friday,09:00 - 17:00
941,comercial,Saturday,09:00 - 17:00
942,comercial,Monday,08:00 - 18:00
943,comercial,Tuesday,08:00 - 18:00
944,comercial,Wednesday,08:00 - 18:00
945,comercial,Thursday,08:00 - 18:00
946,comercial,Friday,08:00 - 18:00
947,comercial,Saturday,09:00 - 17:00
948,comercial,Monday,09:00 - 17:00
949,comercial,Tuesday,09:00 - 17:00
950,comercial,Wednesday,09:00 - 17:00
951,comercial,Thursday,09:00 - 17:00
952,comercial,Friday,09:00 - 17:00
953,comercial,Monday,09:00 - 17:00
954,comercial,Tuesday,09:00 - 17:00
955,comercial,Wednesday,09:00 - 17:00
956,comercial,Thursday,09:00 - 17:00
957,comercial,Friday,09:00 - 17:00
958,comercial,Monday,08:00 - 18:00
959,comercial,Tuesday,08:00 - 18:00
960,comercial,Wednesday,08:00 - 18:00
961,comercial,Thursday,08:00 - 18:00
962,comercial,Friday,08:00 - 17:00
963,comercial,Monday,09:00 - 18:00
964,comercial,Tuesday,09:00 - 18:00
965,comercial,Wednesday,09:00 - 18:00
966,comercial,Thursday,09:00 - 18:00
967,comercial,Friday,09:00 - 18:00
968,comercial,Monday,00:00 - 23:59
969,comercial,Tuesday,00:00 - 23:59
970,comercial,Wednesday,00:00 - 23:59
971,comercial,Thursday,00:00 - 23:59
972,comercial,Friday,00:00 - 23:59
973,comercial,Saturday,00:00 - 23:59
974,comercial,Sunday,00:00 - 23:59
975,comercial,Monday,08:00 - 17:30
976,comercial,Tuesday,08:00 - 17:30
977,comercial,Wednesday,08:00 - 17:30
978,comercial,Thursday,08:00 - 17:30
979,comercial,Friday,08:00 - 17:30
980,comercial,Monday,09:00 - 18:00
981,comercial,Tuesday,09:00 - 18:00
982,comercial,Wednesday,09:00 - 18:00
983,comercial,Thursday,09:00 - 18:00
984,comercial,Friday,09:00 - 18:00
985,comercial,Monday,08:00 - 18:00
986,comercial,Tuesday,08:00 - 18:00
987,comercial,Wednesday,08:00 - 18:00
988,comercial,Thursday,08:00 - 18:00
989,comercial,Friday,08:00 - 18:00
990,comercial,Monday,09:00 - 18:00
991,comercial,Tuesday,09:00 - 18:00
992,comercial,Wednesday,09:00 - 18:00
993,comercial,Thursday,09:00 - 18:00
994,comercial,Friday,09:00 - 18:00
995,comercial,Monday,08:00 - 18:00
996,comercial,Tuesday,08:00 - 18:00
997,comercial,Wednesday,08:00 - 18:00
998,comercial,Thursday,08:00 - 18:00
999,comercial,Friday,08:00 - 18:00
1000,comercial,Monday,08:00 - 18:00
1001,comercial,Tuesday,08:00 - 18:00
1002,comercial,Wednesday,08:00 - 18:00
1003,comercial,Thursday,08:00 - 18:00
1004,comercial,Friday,08:00 - 17:00
1005,comercial,Monday,07:00 - 22:00
1006,comercial,Tuesday,07:00 - 22:00
1007,comercial,Wednesday,07:00 - 22:00
1008,comercial,Thursday,07:00 - 22:00
1009,comercial,Friday,07:00 - 22:00
1010,comercial,Saturday,07:00 - 15:02
1011,comercial,Sunday,07:00 - 15:02
1012,comercial,Monday,08:00 - 17:00
1013,comercial,Tuesday,08:00 - 17:00
1014,comercial,Wednesday,08:00 - 17:00
1015,comercial,Thursday,08:00 - 17:00
1016,comercial,Friday,08:00 - 17:00
1017,comercial,Saturday,08:00 - 15:00
1018,comercial,Monday,06:00 - 23:00
1019,comercial,Tuesday,06:00 - 23:00
1020,comercial,Wednesday,06:00 - 23:00
1021,comercial,Thursday,06:00 - 23:00
1022,comercial,Friday,06:00 - 23:00
1023,comercial,Saturday,06:00 - 18:00
1024,comercial,Sunday,06:00 - 18:00
1025,comercial,Monday,08:00 - 18:00
1026,comercial,Tuesday,08:00 - 18:00
1027,comercial,Wednesday,08:00 - 18:00
1028,comercial,Thursday,08:00 - 18:00
1029,comercial,Friday,08:00 - 18:00
1030,comercial,Monday,06:00 - 20:00
1031,comercial,Tuesday,06:00 - 20:00
1032,comercial,Wednesday,06:00 - 20:00
1033,comercial,Thursday,06:00 - 20:00
1034,comercial,Friday,06:00 - 20:00
1035,comercial,Saturday,06:00 - 20:00
1036,comercial,Sunday,06:00 - 20:00
1037,comercial,Monday,09:00 - 18:00
1038,comercial,Tuesday,09:00 - 18:00
1039,comercial,Wednesday,09:00 - 18:00
1040,comercial,Thursday,09:00 - 18:00
1041,comercial,Friday,09:00 - 18:00
1042,comercial,Monday,08:00 - 18:00
1043,comercial,Tuesday,08:00 - 18:00
1044,comercial,Wednesday,08:00 - 18:00
1045,comercial,Thursday,08:00 - 18:00
1046,comercial,Friday,08:00 - 18:00
1047,comercial,Monday,00:00 - 23:59
1048,comercial,Tuesday,00:00 - 23:59
1049,comercial,Wednesday,00:00 - 23:59
1050,comercial,Thursday,00:00 - 23:59
1051,comercial,Friday,00:00 - 23:59
1052,comercial,Saturday,00:00 - 23:59
1053,comercial,Sunday,00:00 - 23:59
1054,comercial,Monday,08:00 - 18:00
1055,comercial,Tuesday,08:00 - 18:00
1056,comercial,Wednesday,08:00 - 18:00
1057,comercial,Thursday,08:00 - 18:00
1058,comercial,Friday,08:00 - 18:00
1059,comercial,Monday,00:00 - 23:59
1060,comercial,Tuesday,00:00 - 23:59
1061,comercial,Wednesday,00:00 - 23:59
1062,comercial,Thursday,00:00 - 23:59
1063,comercial,Friday,00:00 - 23:59
1064,comercial,Saturday,00:00 - 23:59
1065,comercial,Monday,11:00 - 00:00
1066,comercial,Tuesday,11:00 - 00:00
1067,comercial,Wednesday,11:00 - 00:00
1068,comercial,Thursday,11:00 - 00:00
1069,comercial,Friday,11:00 - 00:00
1070,comercial,Saturday,11:00 - 00:00
1071,comercial,Sunday,11:00 - 17:00
1072,comercial,Monday,08:00 - 18:00
1073,comercial,Tuesday,08:00 - 18:00
1074,comercial,Wednesday,08:00 - 18:00
1075,comercial,Thursday,08:00 - 18:00
1076,comercial,Friday,08:00 - 18:00
1077,comercial,Monday,08:00 - 19:00
1078,comercial,Tuesday,08:00 - 19:00
1079,comercial,Wednesday,08:00 - 19:00
1080,comercial,Thursday,08:00 - 19:00
1081,comercial,Friday,08:00 - 19:00
1082,comercial,Saturday,08:00 - 19:00
1083,comercial,Sunday,08:00 - 19:00
1084,comercial,Monday,07:00 - 20:00
1085,comercial,Tuesday,07:00 - 20:00
1086,comercial,Wednesday,07:00 - 20:00
1087,comercial,Thursday,07:00 - 20:00
1088,comercial,Friday,07:00 - 20:00
1089,comercial,Monday,00:00 - 23:59
1090,comercial,Tuesday,00:00 - 23:59
1091,comercial,Wednesday,00:00 - 23:59
1092,comercial,Thursday,00:00 - 23:59
1093,comercial,Friday,00:00 - 23:59
1094,comercial,Saturday,00:00 - 23:59
1095,comercial,Sunday,00:00 - 23:59
1096,comercial,Monday,09:00 - 18:00
1097,comercial,Tuesday,09:00 - 18:00
1098,comercial,Wednesday,09:00 - 18:00
1099,comercial,Thursday,09:00 - 18:00
1100,comercial,Friday,09:00 - 18:00
1101,comercial,Monday,09:00 - 18:00
1102,comercial,Tuesday,09:00 - 18:00
1103,comercial,Wednesday,09:00 - 18:00
1104,comercial,Thursday,09:00 - 18:00
1105,comercial,Friday,09:00 - 18:00
1106,comercial,Monday,07:15 - 18:00
1107,comercial,Tuesday,07:15 - 18:00
1108,comercial,Wednesday,07:15 - 18:00
1109,comercial,Thursday,07:15 - 18:00
1110,comercial,Friday,07:15 - 18:00
1111,comercial,Saturday,07:30 - 17:00
1112,comercial,Sunday,08:00 - 11:30
1113,comercial,Monday,08:00 - 18:00
1114,comercial,Tuesday,08:00 - 18:00
1115,comercial,Wednesday,08:00 - 18:00
1116,comercial,Thursday,08:00 - 18:00
1117,comercial,Friday,08:00 - 18:00
1118,comercial,Saturday,08:00 - 18:00
1119,comercial,Monday,08:00 - 18:30
1120,comercial,Tuesday,08:00 - 18:30
1121,comercial,Wednesday,08:00 - 18:30
1122,comercial,Thursday,08:00 - 18:30
1123,comercial,Friday,08:00 - 18:30
1124,comercial,Saturday,08:00 - 18:30
1125,comercial,Monday,08:30 - 17:00
1126,comercial,Tuesday,08:30 - 17:00
1127,comercial,Wednesday,08:30 - 17:00
1128,comercial,Thursday,08:30 - 17:00
1129,comercial,Friday,08:30 - 17:00
1130,comercial,Monday,00:00 - 23:59
1131,comercial,Tuesday,00:00 - 23:59
1132,comercial,Wednesday,00:00 - 23:59
1133,comercial,Thursday,00:00 - 23:59
1134,comercial,Friday,00:00 - 23:59
1135,comercial,Saturday,00:00 - 23:59
1136,comercial,Sunday,00:00 - 23:59
1137,comercial,Monday,08:00 - 17:30
1138,comercial,Tuesday,08:00 - 17:30
1139,comercial,Wednesday,08:00 - 17:30
1140,comercial,Thursday,08:00 - 17:30
1141,comercial,Friday,08:00 - 17:30
1142,comercial,Monday,08:00 - 18:00
1143,comercial,Tuesday,08:00 - 18:00
1144,comercial,Wednesday,08:00 - 18:00
1145,comercial,Thursday,08:00 - 18:00
1146,comercial,Friday,08:00 - 18:00
1147,comercial,Saturday,08:00 - 18:00
1148,comercial,Monday,08:00 - 18:00
1149,comercial,Tuesday,08:00 - 18:00
1150,comercial,Wednesday,08:00 - 18:00
1151,comercial,Thursday,08:00 - 18:00
1152,comercial,Friday,08:00 - 18:00
1153,comercial,Monday,07:30 - 18:00
1154,comercial,Tuesday,07:30 - 18:00
1155,comercial,Wednesday,07:30 - 18:00
1156,comercial,Thursday,07:30 - 18:00
1157,comercial,Friday,07:30 - 18:00
1158,comercial,Saturday,07:00 - 12:00
1159,comercial,Monday,08:00 - 18:00
1160,comercial,Tuesday,08:00 - 18:00
1161,comercial,Wednesday,08:00 - 18:00
1162,comercial,Thursday,08:00 - 18:00
1163,comercial,Friday,08:00 - 18:00
1164,comercial,Monday,09:00 - 19:00
1165,comercial,Tuesday,09:00 - 19:00
1166,comercial,Wednesday,09:00 - 19:00
1167,comercial,Thursday,09:00 - 19:00
1168,comercial,Friday,09:00 - 19:00
1169,comercial,Saturday,08:00 - 12:00
1170,comercial,Monday,08:00 - 19:00
1171,comercial,Tuesday,08:00 - 19:00
1172,comercial,Wednesday,08:00 - 19:00
1173,comercial,Thursday,08:00 - 19:00
1174,comercial,Friday,08:00 - 19:00
1175,comercial,Saturday,08:00 - 19:00
1176,comercial,Sunday,08:00 - 19:00
1177,comercial,Monday,08:00 - 18:00
1178,comercial,Tuesday,08:00 - 18:00
1179,comercial,Wednesday,08:00 - 18:00
1180,comercial,Thursday,08:00 - 18:00
1181,comercial,Friday,08:00 - 18:00
1182,comercial,Monday,08:00 - 19:00
1183,comercial,Tuesday,08:00 - 19:00
1184,comercial,Wednesday,08:00 - 19:00
1185,comercial,Thursday,08:00 - 19:00
1186,comercial,Friday,08:00 - 19:00
1187,comercial,Saturday,08:00 - 12:00
1188,comercial,Monday,07:30 - 18:00
1189,comercial,Tuesday,07:30 - 18:00
1190,comercial,Wednesday,07:30 - 18:00
1191,comercial,Thursday,07:30 - 18:00
1192,comercial,Friday,07:30 - 18:00
1193,comercial,Saturday,07:30 - 12:00
1194,comercial,Monday,08:00 - 12:00
1195,comercial,Tuesday,08:00 - 12:00
1196,comercial,Wednesday,08:00 - 12:00
1197,comercial,Thursday,08:00 - 12:00
1198,comercial,Friday,08:00 - 12:00
1199,comercial,Monday,08:00 - 18:00
1200,comercial,Tuesday,08:00 - 18:00
1201,comercial,Wednesday,08:00 - 18:00
1202,comercial,Thursday,08:00 - 18:00
1203,comercial,Friday,08:00 - 18:00
1204,comercial,Saturday,08:00 - 12:00
1205,comercial,Monday,09:00 - 21:00
1206,comercial,Tuesday,09:00 - 21:00
1207,comercial,Wednesday,09:00 - 21:00
1208,comercial,Thursday,09:00 - 21:00
1209,comercial,Friday,09:00 - 21:00
1210,comercial,Monday,08:00 - 19:00
1211,comercial,Tuesday,08:00 - 19:00
1212,comercial,Wednesday,08:00 - 19:00
1213,comercial,Thursday,08:00 - 19:00
1214,comercial,Friday,08:00 - 19:00
1215,comercial,Saturday,09:00 - 13:00
1216,comercial,Monday,09:00 - 20:00
1217,comercial,Tuesday,09:00 - 20:00
1218,comercial,Wednesday,09:00 - 20:00
1219,comercial,Thursday,09:00 - 20:00
1220,comercial,Friday,09:00 - 20:00
1221,comercial,Saturday,09:00 - 16:00
1222,comercial,Monday,00:00 - 23:59
1223,comercial,Tuesday,00:00 - 23:59
1224,comercial,Wednesday,00:00 - 23:59
1225,comercial,Thursday,00:00 - 23:59
1226,comercial,Friday,00:00 - 23:59
1227,comercial,Saturday,00:00 - 23:59
1228,comercial,Sunday,00:00 - 23:59
1229,comercial,Monday,09:00 - 18:00
1230,comercial,Tuesday,09:00 - 18:00
1231,comercial,Wednesday,09:00 - 18:00
1232,comercial,Thursday,09:00 - 18:00
1233,comercial,Friday,09:00 - 18:00
1234,comercial,Monday,08:30 - 17:00
1235,comercial,Tuesday,08:30 - 17:00
